#! FIELDS time phi psi ttsketch.bias
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 125.800006 -1.275479 0.973273 0.000000
 126.000006 -1.694344 0.657563 0.000000
 126.200006 -1.244021 -0.167528 0.000000
 126.400006 -1.328043 0.547377 0.000000
 126.600006 -1.777622 1.192276 0.000000
 126.800006 -1.371880 0.928661 0.000000
 127.000006 -1.268478 0.395734 0.000000
 127.200006 -1.524096 0.819012 0.000000
 127.400006 -1.508643 0.818608 0.000000
 127.600006 -1.362992 0.948918 0.000000
 127.800006 -1.570403 1.195424 0.000000
 128.000006 -1.390965 0.792116 0.000000
 128.200006 -1.399380 1.056820 0.000000
 128.400006 -1.422865 1.136111 0.000000
 128.600006 -1.333967 0.600983 0.000000
 128.800006 -1.117995 0.632393 0.000000
 129.000006 -1.427631 0.620404 0.000000
 129.200006 -1.152663 0.372204 0.000000
 129.400006 -1.333542 0.391352 0.000000
 129.600006 -1.506675 1.256769 0.000000
 129.800006 -1.289298 1.054703 0.000000
 130.000006 -1.497475 0.995522 0.000000
 130.200006 -1.429402 0.511608 0.000000
 130.400006 -1.371288 0.794053 0.000000
 130.600006 -1.523898 0.455423 0.000000
 130.800006 -1.147408 0.461928 0.000000
 131.000006 -1.527368 0.702182 0.000000
 131.200006 -1.435041 1.062145 0.000000
 131.400006 -1.269233 1.022574 0.000000
 131.600006 -1.347220 1.048732 0.000000
 131.800006 -1.463823 0.833600 0.000000
 132.000006 -1.599546 0.243895 0.000000
 132.200006 -1.092934 -0.032229 0.000000
 132.400006 -1.541029 0.027935 0.000000
 132.600006 -1.287835 -0.070393 0.000000
 132.800006 -1.342285 -0.304160 0.000000
 133.000006 -1.091397 0.314991 0.000000
 133.200006 -1.681517 1.132832 0.000000
 133.400006 -1.290657 1.319477 0.000000
 133.600006 -1.764583 0.564416 0.000000
 133.800006 -1.649409 0.674539 0.000000
 134.000006 -1.310902 0.875555 0.000000
 134.200006 -1.505840 0.904598 0.000000
 134.400006 -1.369646 0.580988 0.000000
 134.600006 -2.013732 0.909441 0.000000
 134.800006 -2.239213 0.835914 0.000000
 135.000006 -1.823571 0.820905 0.000000
 135.200006 -1.631363 0.713597 0.000000
 135.400006 -1.632910 1.051109 0.000000
 135.600006 -1.362728 1.215553 0.000000
 135.800006 -1.626983 0.954313 0.000000
 136.000006 -1.396913 0.742889 0.000000
 136.200006 -1.457398 0.503675 0.000000
 136.400006 -1.649518 1.151469 0.000000
 136.600006 -1.207983 1.015116 0.000000
 136.800006 -1.577785 0.497074 0.000000
 137.000007 -1.427238 0.999604 0.000000
 137.200007 -1.424152 0.857669 0.000000
 137.400007 -1.490087 1.244083 0.000000
 137.600007 -1.246714 1.176196 0.000000
 137.800007 -1.441285 0.785035 0.000000
 138.000007 -1.345557 0.882214 0.000000
 138.200007 -1.301675 1.449321 0.000000
 138.400007 -1.439118 0.977127 0.000000
 138.600007 -1.184519 0.714991 0.000000
 138.800007 -1.361184 1.199950 0.000000
 139.000007 -1.322042 1.225683 0.000000
 139.200007 -1.327521 1.136191 0.000000
 139.400007 -1.383306 0.608383 0.000000
 139.600007 -1.166743 -0.008763 0.000000
 139.800007 -1.509187 0.175880 0.000000
 140.000007 -1.104266 0.604903 0.000000
 140.200007 -1.489315 0.704569 0.000000
 140.400007 -1.190058 0.858822 0.000000
 140.600007 -1.330935 0.612074 0.000000
 140.800007 -1.330659 0.585675 0.000000
 141.000007 -1.340716 1.200127 0.000000
 141.200007 -1.540330 0.911170 0.000000
 141.400007 -1.437400 0.374196 0.000000
 141.600007 -0.990008 0.190119 0.000000
 141.800007 -1.292058 0.349788 0.000000
 142.000007 -1.646217 0.806504 0.000000
 142.200007 -1.582487 1.159359 0.000000
 142.400007 -1.318897 1.097650 0.000000
 142.600007 -1.737370 0.861179 0.000000
 142.800007 -1.100441 0.651815 0.000000
 143.000007 -1.463493 0.714241 0.000000
 143.200007 -1.269224 0.460932 0.000000
 143.400007 -1.445374 0.598794 0.000000
 143.600007 -1.478915 1.162335 0.000000
 143.800007 -1.534568 1.166350 0.000000
 144.000007 -1.456004 0.942263 0.000000
 144.200007 -1.158221 1.263738 0.000000
 144.400007 -1.435098 1.053534 0.000000
 144.600007 -1.427195 0.786506 0.000000
 144.800007 -1.452396 1.002721 0.000000
 145.000007 -1.363364 0.634430 0.000000
 145.200007 -1.210320 0.770984 0.000000
 145.400007 -1.701178 0.900926 0.000000
 145.600007 -1.267204 0.839165 0.000000
 145.800007 -1.608150 1.051162 0.000000
 146.000007 -1.253853 0.923883 0.000000
 146.200007 -1.456970 0.749498 0.000000
 146.400007 -1.581026 0.575216 0.000000
 146.600007 -1.365772 0.632259 0.000000
 146.800007 -1.374534 0.949224 0.000000
 147.000007 -1.282117 0.860103 0.000000
 147.200007 -1.435093 0.714612 0.000000
 147.400007 -1.501347 0.600897 0.000000
 147.600007 -1.425294 0.954098 0.000000
 147.800007 -1.400383 1.411591 0.000000
 148.000007 -1.304532 1.200445 0.000000
 148.200007 -1.479892 0.678568 0.000000
 148.400007 -1.404740 0.229462 0.000000
 148.600007 -1.481043 0.230129 0.000000
 148.800007 -1.171374 0.594767 0.000000
 149.000007 -1.287049 1.231526 0.000000
 149.200007 -1.161545 1.629996 0.000000
 149.400007 -1.319759 1.826676 0.000000
 149.600007 -1.739765 1.919017 0.000000
 149.800007 -1.092748 2.269516 0.000000
 150.000007 -1.742456 2.167769 0.000000
 150.200007 -2.004611 2.309919 0.000000
 150.400007 -1.464413 2.320473 0.000000
 150.600007 -1.615584 2.309020 0.000000
 150.800007 -1.413072 1.961366 0.000000
 151.000007 -1.098931 1.706906 0.000000
 151.200007 -1.429017 1.546343 0.000000
 151.400007 -1.194075 1.091194 0.000000
 151.600007 -1.482379 1.203729 0.000000
 151.800007 -1.127947 1.636174 0.000000
 152.000007 -1.291039 1.388397 0.000000
 152.200007 -1.868177 0.901561 0.000000
 152.400007 -1.409214 1.039482 0.000000
 152.600007 -1.702732 1.553831 0.000000
 152.800007 -1.505777 1.456069 0.000000
 153.000007 -1.262145 1.056051 0.000000
 153.200007 -1.413863 0.438747 0.000000
 153.400007 -1.444894 0.106791 0.000000
 153.600007 -1.273036 0.536855 0.000000
 153.800007 -1.382978 0.937446 0.000000
 154.000007 -1.124607 1.582592 0.000000
 154.200007 -1.122298 1.695723 0.000000
 154.400007 -1.180300 2.116034 0.000000
 154.600007 -1.725723 2.097356 0.000000
 154.800007 -1.518175 2.488576 0.000000
 155.000007 -1.732506 2.558005 0.000000
 155.200007 -1.411076 2.455266 0.000000
 155.400007 -1.747064 2.487159 0.000000
 155.600007 -2.261023 2.644104 0.000000
 155.800007 -2.889242 2.539156 0.000000
 156.000007 -2.597284 2.904277 0.000000
 156.200007 -2.609672 3.060606 0.000000
 156.400007 -2.870081 2.578755 0.000000
 156.600007 -2.524332 2.786900 0.000000
 156.800007 -2.505149 2.822196 0.000000
 157.000007 -2.757487 2.861036 0.000000
 157.200007 -2.549911 2.775154 0.000000
 157.400007 -2.050133 2.551274 0.000000
 157.600007 -2.221718 2.235262 0.000000
 157.800007 -2.405555 2.314082 0.000000
 158.000008 -2.231056 2.692236 0.000000
 158.200008 -2.609694 2.672646 0.000000
 158.400008 -2.732074 2.517494 0.000000
 158.600008 -2.397298 2.686888 0.000000
 158.800008 -2.511912 2.869033 0.000000
 159.000008 -2.631653 2.789539 0.000000
 159.200008 -2.560349 2.384557 0.000000
 159.400008 -2.464795 2.835587 0.000000
 159.600008 -1.903605 2.747576 0.000000
 159.800008 -1.963182 2.787562 0.000000
 160.000008 -2.336603 2.647823 0.000000
 160.200008 -2.505029 2.960755 0.000000
 160.400008 -2.336685 2.710685 0.000000
 160.600008 -2.443971 2.449969 0.000000
 160.800008 -2.693631 2.671282 0.000000
 161.000008 -2.507626 2.614533 0.000000
 161.200008 -2.293009 2.704392 0.000000
 161.400008 -2.456433 2.440936 0.000000
 161.600008 -2.672665 2.851854 0.000000
 161.800008 -2.737981 2.649412 0.000000
 162.000008 -2.087131 2.750637 0.000000
 162.200008 -1.339588 2.425324 0.000000
 162.400008 -1.644949 2.041267 0.000000
 162.600008 -1.631756 2.124839 0.000000
 162.800008 -1.663536 2.226758 0.000000
 163.000008 -1.849058 2.299588 0.000000
 163.200008 -2.345529 2.126228 0.000000
 163.400008 -2.457285 2.665870 0.000000
 163.600008 -2.376371 2.683913 0.000000
 163.800008 -2.599546 2.429033 0.000000
 164.000008 -2.257979 2.043557 0.000000
 164.200008 -2.046132 2.181348 0.000000
 164.400008 -2.526759 2.617624 0.000000
 164.600008 -2.781578 2.824715 0.000000
 164.800008 -1.909067 3.031290 0.000000
 165.000008 -2.467678 2.546379 0.000000
 165.200008 -2.340089 2.734672 0.000000
 165.400008 -1.694365 2.656127 0.000000
 165.600008 -1.992909 2.629106 0.000000
 165.800008 -2.542539 2.570810 0.000000
 166.000008 -2.761266 3.025613 0.000000
 166.200008 -2.573758 2.879359 0.000000
 166.400008 -2.657570 2.763121 0.000000
 166.600008 -2.727419 -3.080412 0.000000
 166.800008 -2.676621 2.789714 0.000000
 167.000008 -2.758167 2.512022 0.000000
 167.200008 -1.843001 2.885394 0.000000
 167.400008 -2.050461 2.366921 0.000000
 167.600008 -2.044448 2.749553 0.000000
 167.800008 -2.419485 2.518103 0.000000
 168.000008 -2.383542 2.930756 0.000000
 168.200008 -2.512533 2.841116 0.000000
 168.400008 -2.462911 2.777216 0.000000
 168.600008 -2.485314 2.649769 0.000000
 168.800008 -2.562678 2.684728 0.000000
 169.000008 -2.626868 2.724701 0.000000
 169.200008 -2.166251 2.599728 0.000000
 169.400008 -2.190242 2.479690 0.000000
 169.600008 -2.525367 2.256388 0.000000
 169.800008 -2.200467 1.745630 0.000000
 170.000008 -2.182104 1.915384 0.000000
 170.200008 -2.548805 1.815075 0.000000
 170.400008 -2.170035 2.479973 0.000000
 170.600008 -1.179871 2.184490 0.000000
 170.800008 -1.343043 2.009218 0.000000
 171.000008 -1.731421 2.086320 0.000000
 171.200008 -1.807501 2.327206 0.000000
 171.400008 -1.199162 2.293317 0.000000
 171.600008 -1.249118 1.641873 0.000000
 171.800008 -1.079291 1.340167 0.000000
 172.000008 -1.358273 1.277345 0.000000
 172.200008 -1.587638 1.921850 0.000000
 172.400008 -1.522202 2.128562 0.000000
 172.600008 -1.539710 2.731101 0.000000
 172.800008 -1.808598 2.683589 0.000000
 173.000008 -2.286173 2.434570 0.000000
 173.200008 -2.127698 2.604173 0.000000
 173.400008 -2.735770 2.475683 0.000000
 173.600008 -2.738057 2.842592 0.000000
 173.800008 -2.159726 2.909996 0.000000
 174.000008 -2.448529 2.550357 0.000000
 174.200008 -2.727582 2.435245 0.000000
 174.400008 -1.727900 2.893188 0.000000
 174.600008 -2.103531 2.236178 0.000000
 174.800008 -1.895432 2.256536 0.000000
 175.000008 -1.192121 1.923740 0.000000
 175.200008 -1.456486 2.199907 0.000000
 175.400008 -1.487420 2.031696 0.000000
 175.600008 -1.915669 1.496506 0.000000
 175.800008 -1.353264 1.124677 0.000000
 176.000008 -1.653473 0.680501 0.000000
 176.200008 -1.220767 0.256302 0.000000
 176.400008 -1.231610 0.227968 0.000000
 176.600008 -1.418140 1.167414 0.000000
 176.800008 -1.358729 0.718521 0.000000
 177.000008 -1.304791 1.086768 0.000000
 177.200008 -1.441262 1.157499 0.000000
 177.400008 -1.368090 1.139088 0.000000
 177.600008 -1.223712 1.327252 0.000000
 177.800008 -1.333102 1.017643 0.000000
 178.000008 -1.264584 0.656113 0.000000
 178.200008 -1.433989 0.450098 0.000000
 178.400008 -1.389076 0.089041 0.000000
 178.600008 -1.181735 -0.096042 0.000000
 178.800008 -1.431222 0.337844 0.000000
 179.000009 -1.411319 0.984540 0.000000
 179.200009 -1.248229 1.001843 0.000000
 179.400009 -1.238010 0.689933 0.000000
 179.600009 -1.403572 0.591062 0.000000
 179.800009 -1.407342 0.860173 0.000000
 180.000009 -1.425325 0.581754 0.000000
 180.200009 -1.403020 0.538044 0.000000
 180.400009 -1.287876 0.416519 0.000000
 180.600009 -1.422865 0.756681 0.000000
 180.800009 -1.528442 1.132764 0.000000
 181.000009 -1.094290 0.885693 0.000000
 181.200009 -1.230593 0.698524 0.000000
 181.400009 -1.220193 1.229440 0.000000
 181.600009 -1.502457 0.989916 0.000000
 181.800009 -1.298994 0.849948 0.000000
 182.000009 -1.385150 0.793451 0.000000
 182.200009 -1.409138 0.881137 0.000000
 182.400009 -1.217479 0.836065 0.000000
 182.600009 -1.387527 0.672030 0.000000
 182.800009 -1.383177 0.670840 0.000000
 183.000009 -1.201639 0.623607 0.000000
 183.200009 -1.695561 1.030638 0.000000
 183.400009 -1.345701 1.033109 0.000000
 183.600009 -1.251926 1.128892 0.000000
 183.800009 -1.314809 1.016204 0.000000
 184.000009 -1.583297 1.317445 0.000000
 184.200009 -1.230832 1.277753 0.000000
 184.400009 -1.302158 1.121981 0.000000
 184.600009 -1.423243 0.603994 0.000000
 184.800009 -1.386109 1.440519 0.000000
 185.000009 -1.482204 1.221715 0.000000
 185.200009 -1.364517 1.113601 0.000000
 185.400009 -1.420171 0.806463 0.000000
 185.600009 -1.315880 0.944451 0.000000
 185.800009 -1.404798 1.253734 0.000000
 186.000009 -1.887080 1.726341 0.000000
 186.200009 -1.649941 1.335520 0.000000
 186.400009 -1.434553 1.091635 0.000000
 186.600009 -1.543321 0.957661 0.000000
 186.800009 -1.154814 0.888130 0.000000
 187.000009 -1.416365 0.659634 0.000000
 187.200009 -1.190779 0.882661 0.000000
 187.400009 -1.191088 0.943160 0.000000
 187.600009 -1.254222 1.153467 0.000000
 187.800009 -1.430749 1.178260 0.000000
 188.000009 -1.372349 0.916292 0.000000
 188.200009 -1.499436 0.935239 0.000000
 188.400009 -1.420252 0.918688 0.000000
 188.600009 -1.580626 0.849646 0.000000
 188.800009 -1.296587 0.868127 0.000000
 189.000009 -1.083121 0.693355 0.000000
 189.200009 -1.426410 0.935047 0.000000
 189.400009 -1.436694 1.007279 0.000000
 189.600009 -1.400908 1.166160 0.000000
 189.800009 -1.566779 0.593568 0.000000
 190.000009 -1.381369 0.675465 0.000000
 190.200009 -1.355981 0.961707 0.000000
 190.400009 -1.428593 0.929457 0.000000
 190.600009 -1.153043 0.834821 0.000000
 190.800009 -1.362740 0.749572 0.000000
 191.000009 -1.493035 0.607175 0.000000
 191.200009 -0.848038 -0.056439 0.000000
 191.400009 -1.356158 0.136154 0.000000
 191.600009 -1.110817 0.458591 0.000000
 191.800009 -1.716951 0.738568 0.000000
 192.000009 -1.389832 1.014114 0.000000
 192.200009 -1.447094 1.233941 0.000000
 192.400009 -1.505330 0.882735 0.000000
 192.600009 -1.211365 0.764762 0.000000
 192.800009 -1.630574 1.236501 0.000000
 193.000009 -1.262915 0.996829 0.000000
 193.200009 -1.795371 0.966289 0.000000
 193.400009 -1.231995 0.572288 0.000000
 193.600009 -1.540648 0.848258 0.000000
 193.800009 -1.063655 0.786550 0.000000
 194.000009 -1.371454 1.065225 0.000000
 194.200009 -1.416058 0.747710 0.000000
 194.400009 -1.530817 0.943294 0.000000
 194.600009 -1.284250 1.170374 0.000000
 194.800009 -1.342912 1.564330 0.000000
 195.000009 -1.238170 1.609254 0.000000
 195.200009 -1.566889 1.344943 0.000000
 195.400009 -1.377135 1.027740 0.000000
 195.600009 -1.007362 1.564706 0.000000
 195.800009 -1.771681 1.485561 0.000000
 196.000009 -2.072592 1.303779 0.000000
 196.200009 -2.072308 1.614572 0.000000
 196.400009 -1.604937 1.028794 0.000000
 196.600009 -1.447484 0.402087 0.000000
 196.800009 -1.248036 0.565123 0.000000
 197.000009 -1.278318 0.637104 0.000000
 197.200009 -1.358294 0.274550 0.000000
 197.400009 -1.843188 0.980362 0.000000
 197.600009 -1.135472 1.083236 0.000000
 197.800009 -1.494926 1.553741 0.000000
 198.000009 -1.239428 1.212134 0.000000
 198.200009 -1.297122 0.707216 0.000000
 198.400009 -1.181573 0.440255 0.000000
 198.600009 -1.373021 0.569494 0.000000
 198.800009 -1.340652 0.524480 0.000000
 199.000009 -1.116445 0.642795 0.000000
 199.200009 -1.355058 1.058406 0.000000
 199.400009 -1.151584 0.886433 0.000000
 199.600009 -1.118982 0.490858 0.000000
 199.800009 -1.531632 0.621557 0.000000
 200.000009 -1.176649 0.496583 0.000000
 200.200010 -1.443926 0.387272 0.000000
 200.400010 -1.197089 0.683456 0.000000
 200.600010 -1.005514 0.406335 0.000000
 200.800010 -1.227384 0.408313 0.000000
 201.000010 -1.314730 0.603339 0.000000
 201.200010 -1.339958 0.823237 0.000000
 201.400010 -1.446627 1.341626 0.000000
 201.600010 -2.033996 1.859080 0.000000
 201.800010 -1.537049 1.759409 0.000000
 202.000010 -1.294061 1.631524 0.000000
 202.200010 -1.260808 1.120595 0.000000
 202.400010 -1.508293 0.746435 0.000000
 202.600010 -1.262769 0.528551 0.000000
 202.800010 -0.908916 0.694164 0.000000
 203.000010 -1.415928 1.215395 0.000000
 203.200010 -1.303932 1.548332 0.000000
 203.400010 -1.436859 0.759204 0.000000
 203.600010 -1.401320 0.107557 0.000000
 203.800010 -1.215076 0.464894 0.000000
 204.000010 -1.540812 0.979864 0.000000
 204.200010 -1.039902 0.108590 0.000000
 204.400010 -1.616282 0.211876 0.000000
 204.600010 -1.412183 0.491101 0.000000
 204.800010 -1.157542 1.160002 0.000000
 205.000010 -1.222270 1.304727 0.000000
 205.200010 -1.241144 1.109382 0.000000
 205.400010 -1.576945 0.808006 0.000000
 205.600010 -1.260747 1.052289 0.000000
 205.800010 -1.275237 0.708486 0.000000
 206.000010 -1.125219 1.064415 0.000000
 206.200010 -1.759730 0.817754 0.000000
 206.400010 -1.142068 0.573674 0.000000
 206.600010 -1.495805 0.353127 0.000000
 206.800010 -1.601706 1.012813 0.000000
 207.000010 -1.234383 1.145911 0.000000
 207.200010 -1.747005 0.898817 0.000000
 207.400010 -1.137696 0.729579 0.000000
 207.600010 -1.619700 0.934351 0.000000
 207.800010 -1.535588 0.896298 0.000000
 208.000010 -1.071741 1.259696 0.000000
 208.200010 -1.488983 1.303502 0.000000
 208.400010 -1.117507 1.067373 0.000000
 208.600010 -1.143836 1.400713 0.000000
 208.800010 -1.173918 1.436114 0.000000
 209.000010 -1.311706 1.219144 0.000000
 209.200010 -1.068983 1.011980 0.000000
 209.400010 -1.473196 1.007806 0.000000
 209.600010 -1.240303 1.272671 0.000000
 209.800010 -1.581944 1.588690 0.000000
 210.000010 -1.741765 1.393714 0.000000
 210.200010 -1.488885 0.844603 0.000000
 210.400010 -1.180524 0.231492 0.000000
 210.600010 -1.826317 0.772942 0.000000
 210.800010 -1.180434 1.333503 0.000000
 211.000010 -1.172604 1.412366 0.000000
 211.200010 -1.112956 0.654188 0.000000
 211.400010 -1.317289 0.572839 0.000000
 211.600010 -1.390253 0.750553 0.000000
 211.800010 -1.395698 2.115739 0.000000
 212.000010 -1.325983 2.910855 0.000000
 212.200010 -1.523597 2.728670 0.000000
 212.400010 -1.533016 2.379405 0.000000
 212.600010 -1.296990 2.290042 0.000000
 212.800010 -1.750159 2.579738 0.000000
 213.000010 -1.710625 2.755570 0.000000
 213.200010 -1.646509 2.998447 0.000000
 213.400010 -2.743765 2.831444 0.000000
 213.600010 -2.323056 2.587051 0.000000
 213.800010 -2.101347 2.546478 0.000000
 214.000010 -2.899639 2.717513 0.000000
 214.200010 -2.458167 2.745874 0.000000
 214.400010 -2.404176 3.086117 0.000000
 214.600010 -2.681986 2.822797 0.000000
 214.800010 -2.496093 2.322381 0.000000
 215.000010 -2.553596 2.865797 0.000000
 215.200010 -2.599116 2.875104 0.000000
 215.400010 -2.524482 2.983991 0.000000
 215.600010 -2.566295 3.028592 0.000000
 215.800010 -2.583759 2.736928 0.000000
 216.000010 -2.618400 2.961537 0.000000
 216.200010 -2.111543 2.751263 0.000000
 216.400010 -1.714739 2.773605 0.000000
 216.600010 -1.001527 2.471211 0.000000
 216.800010 -1.532643 1.999049 0.000000
 217.000010 -1.737047 2.016686 0.000000
 217.200010 -1.981411 2.472277 0.000000
 217.400010 -2.737210 2.846755 0.000000
 217.600010 -2.401666 2.911658 0.000000
 217.800010 -2.694867 2.941671 0.000000
 218.000010 -2.502771 2.828868 0.000000
 218.200010 -2.324807 2.360218 0.000000
 218.400010 -2.423367 2.449264 0.000000
 218.600010 -2.494620 2.808469 0.000000
 218.800010 -2.529665 2.678004 0.000000
 219.000010 -2.677961 2.611478 0.000000
 219.200010 -2.359409 2.884367 0.000000
 219.400010 -2.509280 2.970840 0.000000
 219.600010 -2.255768 2.575718 0.000000
 219.800010 -2.282970 2.506585 0.000000
 220.000010 -2.529140 2.912124 0.000000
 220.200010 -2.554099 2.695595 0.000000
 220.400010 -2.683871 2.957025 0.000000
 220.600010 -2.481424 2.495062 0.000000
 220.800010 -2.512400 2.658086 0.000000
 221.000010 -2.640529 2.505245 0.000000
 221.200011 -1.655059 3.096532 0.000000
 221.400011 -1.947677 2.671744 0.000000
 221.600011 -2.672617 2.716172 0.000000
 221.800011 -2.179855 2.884656 0.000000
 222.000011 -2.402028 2.483744 0.000000
 222.200011 -2.180993 2.592696 0.000000
 222.400011 -1.716399 2.823430 0.000000
 222.600011 -1.695839 2.514829 0.000000
 222.800011 -1.439982 2.502675 0.000000
 223.000011 -1.541923 2.279393 0.000000
 223.200011 -1.421205 2.221829 0.000000
 223.400011 -1.841026 2.590694 0.000000
 223.600011 -2.600704 2.280082 0.000000
 223.800011 -2.790620 -3.101371 0.000000
 224.000011 -2.847095 2.962906 0.000000
 224.200011 -2.599593 2.409908 0.000000
 224.400011 -2.618025 2.557172 0.000000
 224.600011 -2.526613 2.774812 0.000000
 224.800011 -2.874688 2.536441 0.000000
 225.000011 -2.430982 2.816122 0.000000
 225.200011 -2.595160 3.004685 0.000000
 225.400011 -2.265351 2.881383 0.000000
 225.600011 -2.360777 2.364019 0.000000
 225.800011 -2.429662 2.527536 0.000000
 226.000011 -2.563964 2.902740 0.000000
 226.200011 -2.743804 2.803967 0.000000
 226.400011 -2.768259 2.495456 0.000000
 226.600011 -2.808924 2.960556 0.000000
 226.800011 -2.852715 -3.029474 0.000000
 227.000011 -2.304447 2.656485 0.000000
 227.200011 -2.481955 2.775908 0.000000
 227.400011 -2.706164 2.905588 0.000000
