#! FIELDS time phi psi metad.bias
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 2855.940136 -1.541696 1.148851 51.400649
 2855.960136 -1.557605 1.239916 51.218812
 2855.980136 -1.598608 1.249875 50.737883
 2856.000136 -1.667032 1.218572 49.976964
 2856.020136 -1.549361 1.122995 51.333197
 2856.040136 -1.609987 1.328543 50.626280
 2856.060136 -1.461704 1.098160 52.199962
 2856.080136 -1.441722 1.270446 52.343940
 2856.100136 -1.459888 1.087955 52.214059
 2856.120136 -1.554651 1.202356 51.272666
 2856.140136 -1.524612 1.060948 51.607539
 2856.160136 -1.437855 0.898947 52.368854
 2856.180136 -1.319560 1.009349 52.568937
 2856.200136 -1.289160 1.040194 52.428131
 2856.220136 -0.884767 0.668460 44.197103
 2856.240136 -1.136365 0.893163 50.549636
 2856.260136 -1.239008 0.764984 52.020435
 2856.280136 -1.218331 0.814489 51.790854
 2856.300136 -1.076676 0.823003 49.347171
 2856.320136 -1.121490 0.897639 50.271759
 2856.340136 -1.120284 0.888219 50.248575
 2856.360136 -1.274607 0.954886 52.331905
 2856.380136 -1.348711 0.894851 52.628047
 2856.400136 -1.222885 0.953879 51.844453
 2856.420136 -1.215677 0.918469 51.758847
 2856.440136 -1.122143 0.992674 50.284277
 2856.460136 -1.300504 1.138467 52.490204
 2856.480136 -1.284062 1.059112 52.396525
 2856.500136 -1.382205 1.155165 52.606231
 2856.520136 -1.532179 1.261756 51.525453
 2856.540136 -1.527711 1.279574 51.574139
 2856.560136 -1.458185 1.085776 52.227095
 2856.580136 -1.659367 1.073119 50.077821
 2856.600136 -1.648585 0.932928 50.192226
 2856.620136 -1.660054 0.959131 50.070653
 2856.640136 -1.574649 0.668540 51.040140
 2856.660136 -1.657704 0.788674 50.095227
 2856.680136 -1.741672 0.872617 49.358011
 2856.700136 -1.722414 0.857945 49.498152
 2856.720136 -1.688294 0.697246 49.790876
 2856.740136 -1.857119 0.915255 48.916167
 2856.760136 -1.964242 0.830377 48.981578
 2856.780136 -1.983237 0.934189 49.020996
 2856.800136 -2.139276 0.827479 49.477611
 2856.820136 -1.956731 0.960608 48.967654
 2856.840136 -1.939736 1.159964 48.940461
 2856.860136 -2.002692 1.148075 49.066086
 2856.880136 -1.890725 1.147449 48.900602
 2856.900136 -1.986461 1.339082 49.028184
 2856.920136 -1.975940 1.376335 49.005219
 2856.940136 -1.852833 1.613035 48.921200
 2856.960136 -1.616551 1.712061 50.550429
 2856.980136 -1.724564 1.773762 49.481565
 2857.000136 -1.476515 1.777478 52.077940
 2857.020136 -1.685543 1.902194 49.829750
 2857.040136 -1.304369 1.752648 52.523289
 2857.060136 -1.290559 1.920698 52.450378
 2857.080136 -1.121582 1.822772 50.280226
 2857.100136 -1.166889 1.928207 51.079775
 2857.120136 -1.193126 2.098847 51.473778
 2857.140136 -0.976662 2.018573 46.873631
 2857.160136 -1.122455 2.312235 50.296982
 2857.180136 -0.762768 2.171081 40.242858
 2857.200136 -1.202154 2.442015 51.597015
 2857.220136 -1.012094 2.406658 47.809579
 2857.240136 -1.211300 2.591728 51.715302
 2857.260136 -1.180063 2.601998 51.284193
 2857.280136 -1.075572 2.633971 49.327901
 2857.300136 -1.129858 2.681198 50.436950
 2857.320136 -1.012336 2.900649 47.815767
 2857.340136 -1.180143 3.075964 51.285389
 2857.360136 -1.144517 2.995746 50.703083
 2857.380136 -1.401211 3.103885 52.569830
 2857.400136 -1.351079 3.058930 52.645874
 2857.420136 -1.231621 3.112950 51.953886
 2857.440136 -1.476007 3.021101 52.100761
 2857.460136 -1.123268 2.958434 50.312525
 2857.480136 -1.219264 2.860014 51.812819
 2857.500136 -1.087354 2.848381 49.584378
 2857.520136 -1.248165 2.800301 52.122828
 2857.540136 -1.204499 2.586044 51.627985
 2857.560136 -1.171957 2.514593 51.159962
 2857.580136 -1.214673 2.422918 51.757221
 2857.600136 -1.038088 2.509114 48.457861
 2857.620136 -1.128188 2.306770 50.405705
 2857.640136 -0.915043 2.419462 45.113947
 2857.660136 -0.992536 2.301419 47.300346
 2857.680136 -1.020168 2.402839 48.014584
 2857.700136 -0.895667 2.297373 44.531482
 2857.720136 -0.825430 2.245827 42.320766
 2857.740136 -0.727093 2.233603 39.025004
 2857.760136 -0.755036 2.289244 39.980801
 2857.780136 -0.720133 2.158458 38.784951
 2857.800136 -0.795172 2.164589 41.328295
 2857.820136 -1.008309 2.176973 47.712411
 2857.840136 -0.847475 2.162492 43.029731
 2857.860136 -0.907561 2.279597 44.890567
 2857.880136 -0.901593 2.153503 44.710996
 2857.900136 -0.816476 2.183441 42.029317
 2857.920136 -0.826271 2.230368 42.348035
 2857.940136 -0.656510 2.321463 36.563321
 2857.960136 -0.401158 2.143792 28.095430
 2857.980136 -0.536824 2.120768 32.383148
 2858.000136 -0.457820 2.134759 29.783441
 2858.020136 -0.627082 2.083230 35.614404
 2858.040136 -0.550226 2.018077 32.945702
 2858.060136 -0.544202 1.905580 32.739491
 2858.080136 -0.690760 1.930148 37.835692
 2858.100136 -0.707962 2.015972 38.430217
 2858.120136 -0.877250 1.955099 43.992880
 2858.140136 -0.863214 1.874544 43.557359
 2858.160136 -0.830190 1.685718 42.511085
 2858.180136 -0.787028 1.678982 41.103762
 2858.200136 -0.794672 1.665923 41.356034
 2858.220136 -0.956053 1.698306 46.317203
 2858.240136 -0.763682 1.624281 40.325792
 2858.260136 -0.903734 1.675693 44.797838
 2858.280136 -0.639582 1.746652 36.051820
 2858.300136 -0.753696 1.673826 39.989829
 2858.320136 -0.659491 1.717567 36.747648
 2858.340136 -0.860873 1.700797 43.484164
 2858.360136 -0.986982 1.807720 47.163955
 2858.380136 -1.189727 1.763692 51.427022
 2858.400136 -1.196492 1.778645 51.521669
 2858.420136 -1.182135 1.733471 51.316589
 2858.440136 -1.331075 1.791448 52.616697
 2858.460136 -1.283216 1.790856 52.404986
 2858.480136 -1.607118 1.831267 50.675682
 2858.500136 -1.456456 1.835154 52.258541
 2858.520136 -1.481362 1.725244 52.053829
 2858.540136 -1.578030 1.915506 51.017443
 2858.560136 -1.613240 1.833458 50.604490
 2858.580136 -1.594986 1.798654 50.817790
 2858.600136 -1.518493 1.872558 51.690753
 2858.620136 -1.510216 1.951675 51.776708
 2858.640136 -1.247771 1.829381 52.119600
 2858.660136 -1.239887 1.828865 52.041793
 2858.680136 -1.187654 1.704042 51.397316
 2858.700136 -1.231533 1.667861 51.953626
 2858.720136 -1.140024 1.791147 50.625552
 2858.740136 -1.239092 1.656279 52.033647
 2858.760136 -1.371853 1.716534 52.639938
 2858.780136 -1.452254 1.722754 52.289500
 2858.800136 -1.555832 1.686226 51.276606
 2858.820136 -1.532564 1.849184 51.539216
 2858.840136 -1.566097 1.614794 51.157415
 2858.860136 -1.484313 1.705664 52.027314
 2858.880136 -1.262872 1.632473 52.254192
 2858.900136 -1.436715 1.642484 52.394215
 2858.920136 -1.387522 1.596416 52.611425
 2858.940136 -1.284458 1.619896 52.413035
 2858.960136 -1.234746 1.475120 51.988230
 2858.980136 -0.969471 1.494466 46.689815
 2859.000136 -1.042047 1.215226 48.560489
 2859.020136 -1.111960 1.215734 50.119143
 2859.040136 -0.780520 1.007490 40.902107
 2859.060136 -0.771126 0.843787 40.588579
 2859.080136 -0.673175 0.782565 37.232958
 2859.100136 -0.667930 0.583597 37.049974
 2859.120136 -0.853432 0.567078 43.268843
 2859.140136 -0.773377 0.490575 40.663866
 2859.160136 -0.855312 0.680391 43.328144
 2859.180136 -0.768413 0.439313 40.497707
 2859.200136 -0.885563 0.534032 44.268076
 2859.220136 -0.936942 0.541123 45.796046
 2859.240136 -1.152402 0.449548 50.864298
 2859.260136 -1.154980 0.514073 50.907932
 2859.280136 -1.177397 0.445711 51.266531
 2859.300136 -1.134620 0.415364 50.550469
 2859.320136 -0.935001 0.411114 45.740003
 2859.340136 -0.854260 0.334549 43.294953
 2859.360136 -0.737595 0.153886 39.456151
 2859.380136 -0.794955 0.178396 41.380332
 2859.400136 -0.693827 0.189630 37.951193
 2859.420136 -0.713500 0.088529 38.631051
 2859.440136 -0.750906 0.210090 39.908054
 2859.460136 -0.747684 0.099053 39.798947
 2859.480136 -0.996383 0.264137 47.436590
 2859.500136 -0.951294 0.263274 46.206091
 2859.520136 -1.079287 0.354036 49.438661
 2859.540136 -0.867966 0.289505 43.724624
 2859.560136 -1.029263 0.340508 48.273936
 2859.580136 -0.999529 0.155835 47.518864
 2859.600136 -0.955253 0.266382 46.317755
 2859.620136 -0.730319 0.120009 39.207910
 2859.640136 -0.666835 0.109901 37.011743
 2859.660136 -0.899358 0.332090 44.687190
 2859.680136 -0.671244 0.090776 37.165598
 2859.700136 -0.907657 0.304392 44.936259
 2859.720136 -0.914856 0.231766 45.150424
 2859.740136 -1.067972 0.300426 49.187771
 2859.760136 -0.898677 0.363793 44.666639
 2859.780136 -0.829286 0.315490 42.499050
 2859.800136 -0.949377 0.368816 46.151793
 2859.820136 -1.071463 0.468361 49.265984
 2859.840136 -1.226618 0.446827 51.917648
 2859.860136 -1.282703 0.482261 52.416988
 2859.880136 -1.426929 0.479341 52.459260
 2859.900136 -1.513119 0.611794 51.750949
 2859.920136 -1.455912 0.501590 52.268778
 2859.940136 -1.557335 0.601412 51.262136
 2859.960136 -1.463826 0.558981 52.207513
 2859.980136 -1.495309 0.619356 51.929356
 2860.000136 -1.471196 0.663799 52.147172
 2860.020136 -1.509606 0.635938 51.805279
 2860.040136 -1.449070 0.834246 52.336949
 2860.060136 -1.491855 0.977540 51.980633
 2860.080136 -1.437957 0.894785 52.411547
 2860.100136 -1.655737 1.241033 50.145287
 2860.120136 -1.506319 1.089070 51.838749
 2860.140136 -1.589647 1.129020 50.899178
 2860.160136 -1.324896 1.190223 52.628975
 2860.180136 -1.173383 1.238535 51.214089
 2860.200136 -1.282835 1.274947 52.431643
 2860.220136 -1.250198 1.336736 52.172181
 2860.240136 -1.393671 1.233997 52.621184
 2860.260136 -1.250260 1.265094 52.172757
 2860.280136 -1.352241 1.409127 52.674175
 2860.300136 -1.092835 1.195836 49.734728
 2860.320136 -1.193241 1.211775 51.506846
 2860.340136 -1.276186 1.172440 52.386171
 2860.360136 -1.220416 1.111234 51.857351
 2860.380136 -1.119096 1.049442 50.265466
 2860.400136 -1.139311 1.049452 50.642995
 2860.420136 -1.368737 1.321262 52.670393
 2860.440136 -1.219932 1.287632 51.851628
 2860.460136 -1.247208 1.400631 52.143930
 2860.480136 -1.292120 1.297961 52.488657
 2860.500136 -1.173554 1.348778 51.216745
 2860.520136 -1.361971 1.417140 52.674739
 2860.540136 -1.297283 1.463309 52.517053
 2860.560136 -1.074790 1.435633 49.345051
 2860.580136 -0.957906 1.447017 46.394429
 2860.600136 -0.985119 1.458913 47.140750
 2860.620136 -0.834217 1.446517 42.658130
 2860.640136 -0.843922 1.438094 42.968166
 2860.660136 -0.824343 1.530157 42.340272
 2860.680136 -0.876512 1.583206 43.990787
 2860.700136 -1.004855 1.609163 47.660385
 2860.720136 -1.185295 1.672054 51.393349
 2860.740136 -1.204930 1.424593 51.664825
 2860.760136 -0.924381 1.237848 45.432638
 2860.780136 -0.880211 1.134012 44.104891
 2860.800136 -0.899527 1.010303 44.693606
 2860.820136 -1.066296 0.999446 49.154882
 2860.840136 -1.176397 0.805174 51.260476
 2860.860136 -1.241318 0.819649 52.086081
 2860.880136 -1.444934 0.792553 52.365658
 2860.900136 -1.461744 0.880318 52.242315
 2860.920136 -1.643512 0.768473 50.277771
 2860.940136 -1.609693 0.804274 50.663213
 2860.960136 -1.674184 0.832351 49.954521
 2860.980136 -1.696171 0.749372 49.744030
 2861.000136 -1.599274 0.833348 50.785518
 2861.020136 -1.514383 0.775085 51.775185
 2861.040136 -1.483287 0.862644 52.078376
 2861.060136 -1.495158 0.763672 51.967808
 2861.080136 -1.366402 0.814058 52.685569
 2861.100136 -1.509414 0.985260 51.826417
 2861.120136 -1.260808 0.676152 52.274588
 2861.140136 -1.379528 0.994821 52.669362
 2861.160136 -1.536461 0.939585 51.537128
 2861.180136 -1.352157 0.754236 52.686667
 2861.200136 -1.479216 0.921355 52.114624
 2861.220136 -1.466447 0.782304 52.222491
 2861.240136 -1.439889 0.831858 52.415849
 2861.260136 -1.557187 0.795456 51.301293
 2861.280136 -1.484037 0.655502 52.071596
 2861.300136 -1.285493 0.714774 52.458019
 2861.320136 -1.277737 0.678667 52.406042
 2861.340136 -1.156604 0.628920 50.947673
 2861.360136 -0.970540 0.645488 46.745897
 2861.380136 -0.913750 0.641391 45.119577
 2861.400136 -0.870825 0.627170 43.814822
 2861.420136 -0.748689 0.681355 39.833256
 2861.440136 -1.067897 0.925944 49.193157
 2861.460136 -1.200976 0.944757 51.618313
 2861.480136 -0.974154 0.966206 46.844924
 2861.500136 -1.082562 0.981968 49.517682
 2861.520136 -1.013599 1.022447 47.886132
 2861.540136 -1.261583 1.120564 52.281140
 2861.560136 -1.240331 1.062237 52.083376
 2861.580136 -1.199085 1.075655 51.592833
 2861.600136 -1.322309 1.061940 52.632385
 2861.620136 -1.270986 1.020935 52.356559
 2861.640136 -1.358690 0.955574 52.688305
 2861.660136 -1.494057 1.102277 51.978359
 2861.680136 -1.395988 0.970578 52.628667
 2861.700136 -1.325930 0.961169 52.643099
 2861.720136 -1.415872 0.869546 52.550142
 2861.740136 -1.499899 0.899705 51.921752
 2861.760136 -1.151992 0.814793 50.869513
 2861.780136 -1.142164 0.849944 50.697836
 2861.800136 -0.920733 0.961159 45.325964
 2861.820136 -1.034657 1.137026 48.411743
 2861.840136 -1.155864 1.354435 50.935242
 2861.860136 -0.922566 1.191619 45.379884
 2861.880136 -1.070634 1.212455 49.254676
 2861.900136 -1.185126 1.340384 51.396043
 2861.920136 -1.227271 1.335957 51.943088
 2861.940136 -1.091308 1.348858 49.705076
 2861.960136 -1.161946 1.390931 51.036270
 2861.980136 -1.166642 1.473045 51.112418
 2862.000136 -1.144473 1.500850 50.738771
 2862.020136 -1.414876 1.460890 52.566223
 2862.040136 -1.338828 1.501865 52.687141
 2862.060136 -1.451566 1.612673 52.345894
 2862.080136 -1.370462 1.449195 52.695735
 2862.100136 -1.234102 1.473903 52.037487
 2862.120136 -1.219104 1.537836 51.867836
 2862.140136 -1.414920 1.584688 52.566017
 2862.160136 -1.323627 1.566836 52.652286
 2862.180136 -1.364967 1.574109 52.700360
 2862.200136 -1.502149 1.630245 51.906906
 2862.220136 -1.460381 1.762105 52.279694
 2862.240136 -1.471040 1.779907 52.193466
 2862.260136 -1.310168 1.650391 52.604554
 2862.280136 -1.178957 1.802523 51.324604
 2862.300136 -1.174374 1.708540 51.254587
 2862.320136 -0.999990 1.895628 47.552451
 2862.340136 -1.031850 1.883533 48.361514
 2862.360136 -1.079595 2.075085 49.472902
 2862.380136 -1.159164 2.111679 51.010884
 2862.400136 -0.956100 2.077382 46.359882
 2862.420136 -1.005804 1.994618 47.703676
 2862.440136 -1.139218 2.132435 50.665558
 2862.460136 -0.966583 2.165919 46.652719
 2862.480136 -1.197506 2.235277 51.591399
 2862.500136 -0.962471 2.157014 46.538422
 2862.520136 -0.941849 2.299026 45.954400
 2862.540136 -1.139734 2.297897 50.674856
 2862.560136 -1.047104 2.378315 48.730604
 2862.580136 -1.189370 2.218074 51.477680
 2862.600136 -1.217453 2.176191 51.848025
 2862.620136 -1.206975 2.097809 51.717193
 2862.640136 -1.297866 2.124313 52.546977
 2862.660136 -1.380343 2.018041 52.681017
 2862.680136 -1.365801 2.261761 52.699823
 2862.700136 -1.553093 2.269103 51.353965
 2862.720136 -1.671747 2.276568 50.000825
 2862.740136 -1.697227 2.191684 49.755119
 2862.760136 -1.701173 2.127825 49.719548
 2862.780136 -2.000536 2.143524 49.070448
 2862.800136 -1.847317 2.145336 48.953703
 2862.820136 -1.851638 2.296880 48.947118
 2862.840136 -1.860830 2.141728 48.935626
 2862.860136 -1.823773 2.334875 49.004416
 2862.880136 -1.996312 2.450005 49.060710
 2862.900136 -2.204513 2.559157 49.734137
 2862.920136 -2.192531 2.546577 49.683969
 2862.940136 -2.198776 2.732549 49.709924
 2862.960136 -2.131789 2.826161 49.454436
 2862.980136 -2.025294 2.737995 49.131703
 2863.000136 -2.106770 2.833081 49.371126
 2863.020136 -2.038679 2.809060 49.189669
 2863.040136 -2.104180 2.903325 49.385733
 2863.060136 -2.199457 2.765900 49.734160
 2863.080136 -2.203966 2.759522 49.753051
 2863.100136 -2.460872 2.717497 50.808967
 2863.120136 -2.389807 2.692894 50.591214
 2863.140136 -2.473757 2.653800 50.832354
 2863.160136 -2.340445 2.718154 50.378776
 2863.180136 -2.494577 2.627939 50.856814
 2863.200136 -2.391572 2.523091 50.598149
 2863.220136 -2.534563 2.634686 50.853894
 2863.240136 -2.449539 2.541148 50.783884
 2863.260136 -2.458610 2.581356 50.804282
 2863.280136 -2.368047 2.506159 50.501503
 2863.300136 -2.421396 2.708498 50.705007
 2863.320136 -2.501562 2.664152 50.861068
 2863.340136 -2.604383 2.661427 50.675981
 2863.360136 -2.707170 2.673288 49.999886
 2863.380136 -2.703118 2.890234 50.036043
 2863.400136 -2.910734 -3.135290 47.055685
 2863.420136 -2.937839 3.074984 46.465004
 2863.440136 -2.996056 2.979454 44.996980
 2863.460136 -2.896424 -3.096648 47.345428
 2863.480136 -2.795761 -2.914261 49.005160
 2863.500136 -2.772125 -3.086754 49.309421
 2863.520136 -2.812709 3.092311 48.768593
 2863.540136 -2.681488 -3.032479 50.215776
 2863.560136 -2.721199 -3.113941 49.868545
 2863.580136 -2.644878 -3.124499 50.468982
 2863.600136 -2.657988 3.039492 50.385637
 2863.620136 -2.666536 -3.119684 50.326898
 2863.640136 -2.857620 3.025550 48.060198
 2863.660136 -2.868737 2.960479 47.865583
 2863.680136 -3.005064 3.079498 44.744270
 2863.700136 -3.021404 -3.089357 44.267735
 2863.720136 -2.914267 -3.100660 46.981844
 2863.740136 -3.067614 3.026343 42.789409
 2863.760136 -2.929518 3.063488 46.652347
 2863.780136 -2.897574 2.948031 47.322698
 2863.800136 -2.885668 2.924489 47.553658
 2863.820136 -2.759868 2.920335 49.456012
 2863.840136 -2.786394 2.997607 49.129157
 2863.860136 -2.752954 2.974957 49.535326
 2863.880136 -2.675561 2.917436 50.261101
 2863.900136 -2.657144 2.963164 50.391248
 2863.920136 -2.524444 2.904313 50.861062
 2863.940136 -2.511523 2.865812 50.863749
 2863.960136 -2.658812 2.797215 50.380123
 2863.980136 -2.712909 2.870573 49.947312
 2864.000136 -2.661535 2.870984 50.361685
 2864.020136 -2.725727 2.753355 49.844577
 2864.040136 -2.681151 2.780613 50.239489
 2864.060136 -2.865156 2.786993 47.944318
 2864.080136 -2.809371 2.774632 48.834226
 2864.100136 -2.757261 2.781795 49.505865
 2864.120136 -2.743151 2.869559 49.663659
 2864.140136 -2.632941 2.981242 50.558889
 2864.160136 -2.649120 2.888623 50.464032
 2864.180136 -2.717714 2.693629 49.922702
 2864.200136 -2.727547 2.693324 49.826387
 2864.220136 -2.540153 2.785589 50.866761
 2864.240136 -2.547457 2.700498 50.857098
 2864.260136 -2.430855 2.621681 50.747973
 2864.280136 -2.485611 2.563288 50.864954
 2864.300136 -2.508561 2.646145 50.880913
 2864.320136 -2.637825 2.630263 50.531540
 2864.340136 -2.611695 2.722950 50.664963
 2864.360136 -2.537248 2.749195 50.869915
 2864.380136 -2.460062 2.772279 50.822589
 2864.400136 -2.353733 2.792544 50.448763
 2864.420136 -2.357940 2.665855 50.467629
 2864.440136 -2.505804 2.804790 50.880122
 2864.460136 -2.501026 2.874464 50.878019
 2864.480136 -2.550030 2.643950 50.853104
 2864.500136 -2.441394 2.644603 50.777871
 2864.520136 -2.367460 2.725924 50.509556
 2864.540136 -2.384720 2.630889 50.582369
 2864.560136 -2.252914 2.745077 49.974872
 2864.580136 -2.112827 2.602551 49.415531
 2864.600136 -2.148892 2.718544 49.540106
 2864.620136 -1.990129 2.645937 49.067901
 2864.640136 -2.297873 2.714994 50.186315
 2864.660136 -2.313655 2.632230 50.261740
 2864.680136 -2.360220 2.628317 50.477773
 2864.700136 -2.403138 2.564827 50.654418
 2864.720136 -2.360444 2.666895 50.478766
 2864.740136 -2.381173 2.670043 50.567781
 2864.760136 -2.292436 2.740976 50.160366
 2864.780136 -2.332744 2.782400 50.352146
 2864.800136 -2.045823 2.903448 49.210705
 2864.820136 -2.205897 2.781532 49.765186
 2864.840136 -2.223919 2.821448 49.843505
 2864.860136 -2.349460 2.794453 50.429414
 2864.880136 -2.482212 2.615832 50.860747
 2864.900136 -2.428598 2.716010 50.741133
 2864.920136 -2.523274 2.483541 50.879751
 2864.940136 -2.535827 2.542584 50.871317
 2864.960136 -2.683223 2.449528 50.223265
 2864.980136 -2.568363 2.518154 50.815734
 2865.000136 -2.483206 2.451592 50.862026
 2865.020136 -2.460738 2.460060 50.844252
 2865.040136 -2.446527 2.427708 50.811285
 2865.060136 -2.379930 2.373204 50.581281
 2865.080136 -2.402806 2.491996 50.672482
 2865.100136 -2.571637 2.337998 50.826505
 2865.120136 -2.380637 2.292305 50.584241
 2865.140136 -2.351506 2.338848 50.456388
 2865.160136 -2.395235 2.369465 50.643429
 2865.180136 -2.255916 2.297482 50.002172
 2865.200136 -2.409221 2.286169 50.696078
 2865.220136 -2.438591 2.369886 50.790261
 2865.240136 -2.442937 2.152984 50.802015
